編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPXNMLNJKIJGFCF38DA,坡道平面,2000000,36.85,地下二樓
RPSNMLTKKIJGFEF88EA,坡道平面,1800000,46.68,地下一樓
RPSNMLTKKIJGFCF68EA,坡道平面,0,23.73,地下二樓
RPTOMLTLJIJGFEF98DA,坡道平面,0,30.84,地下三樓
RPPNMLNLKIJGFEF08EA,坡道平面,0,20.68,地下一樓
RPRNMLKLKIJGFIF28DA,坡道機械,0,,地下二樓
RPPNMLKLKIJGFIF08DA,坡道機械,1000000,,地下一樓
RPRPMLQJKIJGFAF08DA,坡道平面,2500000,36.00,地下二樓
RPVNMLKLKIJGFAF87DA,坡道平面,0,40.95,地下三樓
RPURMLMKJIJGFBF28DA,坡道平面,2700000,41.89,地下二樓
RPPNMLOJKIJGFIF28DA,坡道機械,0,,地下二樓
RPQNMLNKKIJGFBF67DA,坡道平面,0,11.14,地下一樓
RPRNMLKLKIJGFCF67DA,坡道平面,2150000,32.94,地下三樓
RPQNMLTLJIJGFEF58DA,坡道平面,0,34.83,地下四樓
RPQOMLTKKIJGFCF48DA,坡道平面,0,,地下二樓
RPOOMLTKJIJGFIF78DA,坡道平面,0,39.74,地下一樓
RPSOMLLLKIJGFEF18DA,坡道平面,0,,地下一樓
RPPNMLKLKIJGFEF67DA,坡道平面,1600000,31.52,地下三樓
RPPNMLKLKIJGFEF67DA,坡道平面,1600000,31.52,地下三樓
RPOOMLTKKIJGFIF88DA,坡道平面,0,,地下一樓
RPXNMLSKKIJGFEF56DA,坡道平面,880000,17.73,地下二樓
RPQNMLTKKIJGFEF68EA,坡道平面,1700000,31.83,地下二樓
RPQNMLNLKIJGFDF08EA,塔式車位,0,21.48,
RPUNMLNLKIJGFEF58EA,坡道平面,1500000,37.61,地下三樓
RPRSMLPKJIJGFEF68DA,坡道平面,1000000,40.07,地下二樓
RPTNMLSKJIJGFIF09DA,坡道平面,2000000,37.61,地下一樓
RPPRMLOJKIJGFAF87DA,坡道平面,2500000,38.76,地下三樓
RPUOMLRLJIJGFEF88DA,坡道平面,1000000,41.79,地下二樓
RPSNMLSKKIJGFAF28DA,坡道平面,0,,地下二樓
RPPOMLSKKIJGFAF08DA,塔式車位,0,5.73,
RPQPMLNLKIJGFBF97DA,坡道平面,0,,地下二樓
RPPNMLNLKIJGFBF67DA,坡道平面,2200000,31.55,地下三樓
RPPNMLNLKIJGFBF67DA,坡道平面,1900000,31.55,地下四樓
RPVOMLRKKIJGFDF88DA,一樓平面,0,,一樓
RPSNMLNKKIJGFDF08DA,坡道機械,0,21.34,地下四樓
RPXNMLOLKIJGFCF68DA,坡道平面,1500000,40.73,地下三樓
RPOOMLOLKIJGFCF87DA,坡道平面,2400000,26.26,地下三樓
RPTOMLNKKIJGFCF18DA,坡道平面,2800000,36.60,地下四樓
RPTNMLLJKIJGFEF97DA,坡道平面,1400000,23.92,地下三樓
RPPOMLKLKIJGFCF57DA,坡道平面,2350000,23.73,地下二樓
RPUOMLMKKIJGFEF38DA,坡道平面,0,25.78,地下二樓
RPQNMLQKJIJGFBF87DA,坡道平面,2100000,,地下三樓
RPROMLPJKIJGFDF18DA,坡道平面,2300000,37.13,地下二樓
RPPNMLOLKIJGFGF28DA,坡道平面,2550000,27.97,地下三樓
RPWNMLMLJIJGFBF18DA,坡道平面,0,,地下二樓
RPSNMLQJKIJGFEF38DA,坡道平面,0,22.88,地下三樓
RPQNMLOLKIJGFGF38DA,坡道平面,2700000,29.18,地下三樓
RPPNMLQKKIJGFHF48DA,坡道平面,0,16.69,地下一樓
RPTOMLQKKIJGFHF98DA,坡道平面,0,36.47,地下三樓
RPRQMLSKKIJGFIF66DA,坡道平面,1500000,38.03,地下二樓
RPSQMLSKKIJGFIF76DA,坡道平面,1500000,38.03,地下二樓
RPPOMLNLKIJGFIF48DA,坡道平面,0,30.02,地下三樓
RPQOMLNLKIJGFIF58DA,坡道平面,0,30.38,地下一樓
RPTOMLNLKIJGFIF88DA,坡道機械,0,,地下二樓
RPQOMLLKKIJGFEF87DA,坡道平面,0,,地下二樓
RPUQMLNLKIJGFAF38DA,坡道平面,2300000,31.69,地下四樓
RPRNMLPLKIJGFCF18DA,坡道機械,1500000,20.32,地下三樓
RPTNMLOLKIJGFEF48DA,坡道機械,0,15.42,地下五樓含以下
RPSNMLTJKIJGFHF98DA,坡道平面,2000000,30.99,地下二樓
RPUNMLNLKIJGFHF78DA,坡道平面,2500000,37.05,地下二樓
RPVNMLLKKIJGFGF48DA,坡道平面,0,36.12,地下二樓
RPPOMLTKKIJGFIF98DA,升降平面,1500000,33.07,地下一樓
RPSNMLQKKIJGFIF88DA,坡道平面,1500000,39.83,地下五樓含以下
RPRNMLOLKIJGFCF18EA,坡道平面,0,29.06,地下二樓
RPQNMLOLKIJGFEF28EA,其他,0,13.53,一樓
RPVOMLPLKIJGFEF98EA,坡道平面,1500000,25.97,地下二樓
RPXNMLQLJIJGFBF68DA,坡道平面,2000000,17.75,地下二樓
RPXNMLSKKIJGFGF76DA,坡道平面,2000000,30.47,地下二樓
RPXNMLSKKIJGFGF76DA,坡道平面,2000000,30.47,地下二樓
RPPQMLOLKIJGFAF97DA,坡道平面,2300000,33.64,地下三樓
RPSTMLSLJIJGFBF98DA,升降機械,0,,地下二樓
RPQNMLMKKIJGFBF57DA,坡道平面,1200000,39.43,地下二樓
RPQNMLMKKIJGFBF57DA,坡道平面,1200000,39.43,地下二樓
RPQNMLMKKIJGFBF57DA,坡道平面,1200000,39.43,地下二樓
RPQNMLMKKIJGFBF57DA,坡道平面,1000000,39.43,地下三樓
RPVOMLOLKIJGFBF48DA,坡道平面,0,35.06,地下二樓
RPPPMLPLKIJGFBF08DA,坡道平面,2000000,37.69,地下二樓
RPXOMLSJJIJGFCF88DA,坡道平面,2600000,25.16,地下五樓含以下
RPPOMLPLKIJGFDF18DA,坡道平面,0,29.70,地下二樓
RPQNMLNLKIJGFDF97DA,坡道平面,0,,地下一樓
RPUNMLQKKIJGFCF48DA,坡道平面,0,32.76,地下三樓
RPROMLTKKIJGFDF68DA,坡道平面,2000000,32.98,地下二樓
RPROMLLKKIJGFEF97DA,坡道平面,0,36.85,地下二樓
RPXOMLPJKIJGFGF09DA,坡道平面,2000000,20.68,地下一樓
RPQNMLRKJIJGFBF97DA,坡道平面,2000000,24.75,地下三樓
RPUNMLPLKIJGFIF09DA,坡道平面,0,23.86,地下一樓
RPSOMLPLKIJGFIF98DA,坡道平面,0,21.73,地下三樓
RPUNMLRLKIJGFBF68EA,坡道平面,2300000,33.40,地下二樓
RPVNMLRLKIJGFBF78EA,坡道平面,2000000,24.47,地下一樓
RPWQMLPLJIJGFGF66DA,坡道平面,0,26.48,地下二樓
RPWQMLPLJIJGFGF66DA,坡道平面,0,26.48,地下二樓
RPPNMLQLKIJGFHF68EA,坡道平面,2300000,33.89,地下一樓
RPROMLQLKIJGFHF98EA,坡道平面,0,33.56,地下一樓
RPPNMLQLKIJGFIF78EA,坡道平面,0,21.74,地下二樓
RPORMLRLJIJGFAF18DA,坡道平面,0,21.02,地下二樓
RPWNMLSKKIJGFAF68DA,其他,0,8.86,無固定樓層
RPTPMLPLKIJGFAF38DA,升降平面,0,,地下一樓
RPOPMLQLKIJGFBF08DA,坡道平面,0,39.54,地下二樓
RPUNMLQLKIJGFCF58DA,升降機械,0,9.70,地下一樓
RPROMLMKKIJGFDF97DA,坡道機械,1500000,31.20,地下三樓
RPXNMLKLKIJGFEF48DA,坡道平面,700000,27.66,地下三樓
RPXNMLKLKIJGFEF48DA,坡道平面,700000,27.66,地下三樓
RPRNMLKMKIJGFEF97DA,坡道平面,0,36.85,地下二樓
RPUOMLRLKIJGFGF56DA,塔式車位,1800000,10.50,
RPPNMLRLKIJGFHF68DA,坡道平面,0,,地下一樓
RPTNMLKMKIJGFHF48DA,塔式車位,1000000,1.49,
RPSNMLKLKIJGFIF38DA,坡道平面,1500000,24.99,地下一樓
RPSNMLKMKIJGFEF18EA,坡道平面,1500000,37.86,地下二樓
RPUOMLQLKIJGFGF56EA,坡道機械,0,6.01,地下四樓
RPPNMLQLJIJGFHF48DA,坡道平面,0,,地下一樓
RPSOMLQKKIJGFBF28DA,坡道平面,0,26.13,地下二樓
RPUNMLRLKIJGFAF48DA,坡道平面,2050000,40.11,地下三樓
RPUNMLPLKIJGFDF58DA,坡道平面,0,,地下二樓
RPPNMLMLJIJGFGF97DA,坡道機械,0,20.49,地下三樓
RPVOMLQJKIJGFHF09DA,坡道平面,2300000,37.23,地下一樓
SPXNMLKMKIJGFDF58DA,坡道平面,1300000,37.80,地下一樓
RPQNMLTJJIJGFCF18DA,坡道機械,1800000,20.23,地下一樓
RPXNMLKMKIJGFDF48DA,坡道平面,0,28.22,地下二樓
RPWOMLQJKIJGFHF56DA,坡道平面,0,32.85,地下二樓
RPWOMLQJKIJGFHF56DA,坡道平面,0,32.85,地下二樓
RPWOMLQJKIJGFHF56DA,坡道平面,0,32.85,地下二樓
RPTOMLLKKIJGFAF77DA,坡道平面,2500000,39.17,地下二樓
RPUNMLQKKIJGFEF68DA,坡道平面,0,21.77,地下三樓
RPUNMLQKKIJGFEF68DA,坡道平面,0,21.77,地下三樓
RPRNMLKMKIJGFAF67EA,坡道平面,0,,地下二樓
RPSOMLRLKIJGFIF56DA,坡道機械,0,,地下一樓
RPQNMLKMKIJGFAF57EA,坡道平面,0,23.96,地下五樓含以下
RPUNMLLMKIJGFBF18EA,坡道平面,1800000,37.44,地下二樓
RPWNMLQJKIJGFBF48DA,坡道平面,0,28.91,地下三樓
RPPSNLQLJIJGFCF58DA,一樓平面,2500000,,一樓
RPUNMLQJKIJGFCF38DA,坡道平面,1000000,,地下一樓
RPQQMLMJKIJGFEF08DA,坡道平面,0,29.84,地下二樓
RPUNMLKLKIJGFHF48DA,坡道平面,2200000,36.98,地下三樓
RPVNMLKMKIJGFHF68DA,坡道平面,0,,地下一樓
RPPNMLQLKIJGFDF28EA,坡道平面,0,,地下二樓
RPQNMLQLKIJGFDF38EA,坡道平面,2000000,23.03,地下一樓
RPUOMLPLJIJGFCF48DA,坡道平面,2100000,18.37,地下二樓
RPXOMLRLJIJGFEF56DA,坡道平面,0,,地下二樓
RPRNMLQLKIJGFAF08DA,坡道平面,2300000,36.89,地下一樓
RPUOMLRLKIJGFBF68DA,坡道平面,1800000,33.18,地下二樓
RPTOMLMJJHKGFBF77DA,坡道平面,0,8.12,地下一樓
RPTOMLMJJHKGFBF77DA,坡道平面,0,8.12,地下一樓
RPTOMLMJJHKGFBF77DA,坡道平面,0,8.12,地下一樓
RPUOMLLMKIJGFBF18DA,坡道平面,2500000,26.52,地下二樓
RPRNMLKMKIJGFAF57DA,坡道平面,2600000,38.58,地下二樓
RPUNMLNLKIJGFCF28DA,坡道平面,0,24.30,地下一樓
RPPNMLNLJIJGFEF87DA,坡道平面,1000000,39.80,地下二樓
RPTNMLLKKIJGFEF08DA,坡道平面,0,31.77,地下四樓
RPPNMLLJKIJGFEF57DA,坡道機械,800000,,地下一樓
RPSNMLLMKIJGFDF18EA,坡道平面,0,,地下一樓
RPSNMLQLKIJGFDF48DA,坡道機械,0,,地下一樓
RPTRMLLMKIJGFEF68DA,坡道平面,1350000,35.20,地下四樓
RPUNMLNLKIJGFEF48DA,坡道平面,1000000,37.57,地下三樓
RPQNMLLMKIJGFEF97DA,坡道平面,1500000,28.14,地下二樓
RPURMLLMKIJGFEF78DA,坡道平面,1350000,35.20,地下三樓
RPSNMLLMKIJGFCF97DA,坡道平面,1800000,23.97,地下三樓
RPWOMLSKKIJGFGF76DA,坡道平面,2000000,30.47,地下二樓
RPQOMLMJJHKGFEF77DA,坡道平面,0,31.52,地下三樓
RPXOMLSKKIJGFGF86DA,坡道平面,2200000,30.47,地下一樓
RPPPMLSKKIJGFGF78DA,坡道平面,2000000,30.47,地下二樓
RPQPMLSKKIJGFGF88DA,坡道平面,1800000,30.47,地下三樓
RPUNMLQJKIJGFHF88DA,坡道機械,1800000,11.81,地下一樓
RPTOMLNLKIJGFHF78DA,坡道平面,1800000,21.08,地下三樓
RPRNMLMJJHKGFBF57EA,升降機械,0,,地下一樓
RPPNMLSJJIJGFHF48DA,坡道平面,0,43.71,地下二樓
RPRNMLLMKIJGFDF08EA,坡道平面,1100000,36.95,地下二樓
RPPNMLMJJHKGFCF47EA,坡道平面,1000000,,地下二樓
RPPPMLOJKIJGFBF77DA,坡道平面,0,38.50,地下五樓含以下
RPXNNLQLJIJGFAF68DA,坡道平面,2600000,24.54,地下三樓
RPXNMLLLJIJGFBF18DA,坡道平面,2000000,,地下一樓
RPRNMLNJJIJGFBF57DA,坡道平面,2000000,,地下四樓
RPVNMLRLJIJGFBF58DA,坡道平面,2600000,42.03,地下二樓
RPWNMLRLJIJGFBF68DA,坡道平面,0,42.03,地下二樓
RPWNMLRLJIJGFBF68DA,坡道平面,0,42.03,地下二樓
RPUOMLKKKIJGFCF97DA,坡道平面,2500000,52.68,地下二樓
RPQOMLQKKIJGFCF18DA,坡道機械,0,13.64,地下一樓
RPQNMLQLKIJGFCF18DA,坡道機械,2000000,20.23,地下一樓
RPSNMLKMKIJGFCF87DA,坡道平面,2800000,25.76,地下三樓
RPORMLTJKIJGFDF58DA,坡道平面,0,47.80,地下二樓
RPOOMLKKKIJGFBF27DA,坡道平面,1700000,47.25,地下一樓
RPOOMLKKKIJGFBF27DA,坡道平面,1700000,47.25,地下一樓
RPOOMLOJKIJGFBF57DA,坡道平面,0,44.73,地下四樓
RPUNMLQLJIJGFDF58DA,坡道平面,1750000,41.04,地下二樓
RPUNMLQLJIJGFDF58DA,坡道平面,1750000,41.04,地下二樓
RPUNMLQLJIJGFDF58DA,坡道平面,1750000,41.04,地下二樓
RPUNMLQLJIJGFDF58DA,坡道平面,1950000,41.04,地下四樓
RPUNMLQLJIJGFDF58DA,坡道平面,1950000,41.04,地下四樓
RPUNMLQLJIJGFDF58DA,坡道平面,1950000,41.04,地下四樓
RPQRMLNJJHKGFEF18DA,坡道平面,0,27.55,地下二樓
RPSNMLOKJIJGFGF38DA,坡道平面,2500000,,地下一樓
RPVOMLTJKIJGFGF66DA,坡道平面,2400000,21.99,地下一樓
RPQOMLTJKIJGFHF88DA,坡道機械,2000000,22.13,地下四樓
RPVNMLNKKIJGFHF78DA,坡道平面,2500000,23.83,地下三樓
RPOQMLKMKIJGFBF67DA,坡道平面,0,34.41,地下二樓
RPSOMLKMKIJGFIF58DA,坡道機械,0,,地下一樓
RPTQMLPLJIJGFBF48DA,坡道平面,2200000,29.08,地下三樓
RPSNMLNJJHKGFIF38DA,坡道平面,0,21.74,地下三樓
RPXNMLQLKIJGFAF78EA,坡道平面,1800000,36.77,地下三樓
RPPNMLNJJHKGFEF77EA,坡道平面,1600000,32.43,地下一樓
RPRNMLLMKIJGFIF48DA,坡道平面,0,39.25,地下二樓
RPQNMLSKJIJGFBF08DA,坡道平面,0,27.37,地下三樓
RPSNMLKMKIJGFGF38EA,坡道機械,0,21.12,地下五樓含以下
RPUPMLKMKIJGFIF88DA,坡道平面,1600000,42.59,地下二樓
RPUNMLLMKIJGFIF78DA,坡道平面,0,32.88,地下四樓
RPUNMLMJJHKGFAF67DA,坡道平面,2400000,46.92,地下二樓
RPQOMLLMKIJGFBF77DA,坡道平面,0,30.30,地下二樓
RPTOMLQJKIJGFAF18DA,坡道平面,0,19.64,地下三樓
RPPSMLTLJIJGFAF58DA,坡道平面,1500000,31.84,地下一樓
RPXNMLNLKIJGFEF78DA,坡道平面,1500000,,地下一樓
RPUTMLTLJIJGFAF56DA,坡道機械,0,24.87,地下三樓
RPUTMLTLJIJGFAF56DA,坡道機械,0,24.87,地下三樓
RPUTMLTLJIJGFAF56DA,坡道機械,0,24.87,地下三樓
RPUTMLTLJIJGFAF56DA,坡道機械,0,15.54,地下三樓
RPUTMLTLJIJGFAF56DA,坡道機械,0,15.54,地下三樓
RPUTMLTLJIJGFAF56DA,坡道機械,0,15.54,地下三樓
RPUTMLTLJIJGFAF56DA,坡道機械,0,15.54,地下三樓
RPUTMLTLJIJGFAF56DA,坡道平面,0,24.87,地下一樓
RPXOMLQKKIJGFHF76DA,坡道機械,2000000,21.09,地下三樓
RPPNMLNJJHKGFIF08DA,坡道平面,1400000,26.17,地下一樓
RPQOMLRLKIJGFBF28DA,塔式車位,1500000,27.56,地下二樓
RPWNMLMJJHKGFEF38EA,坡道機械,900000,29.23,地下三樓
RPOOMLPLKIJGFAF77DA,坡道平面,0,,地下二樓
RPSOMLOLKIJGFBF18DA,坡道平面,2400000,25.09,地下三樓
RPWPMLKMKIJGFBF38DA,坡道平面,0,26.15,地下二樓
RPOPMLLKKIJGFBF47DA,坡道平面,2500000,44.84,地下四樓
RPXOMLQLKIJGFBF88DA,坡道平面,0,,地下一樓
RPRNMLMJJHKGFAF37DA,坡道平面,2500000,20.82,地下三樓
RPOONLPKJIJGFAF67DA,坡道平面,0,30.05,地下五樓含以下
RPOONLPKJIJGFAF67DA,坡道平面,0,30.05,地下五樓含以下
RPOONLPKJIJGFAF67DA,坡道平面,0,30.05,地下五樓含以下
RPVOMLRJJHKGFBF48DA,坡道平面,0,33.05,地下二樓
RPVOMLRJJHKGFBF48DA,坡道平面,0,33.05,地下二樓
RPPPMLOLKIJGFBF97DA,塔式車位,0,13.31,地下一樓
RPVNMLTKKIJGFDF98DA,坡道平面,2800000,39.75,地下一樓
RPSNMLNJJHKGFCF77DA,坡道平面,2800000,24.75,地下一樓
RPPOMLPLKIJGFCF08DA,坡道平面,0,,地下三樓
RPPNMLTLKIJGFDF48DA,坡道平面,0,,地下一樓
RPUNMLQLKIJGFEF78DA,坡道平面,0,31.52,地下三樓
RPWOMLTJKIJGFGF76DA,坡道平面,2400000,21.99,地下一樓
RPWNMLOJKIJGFCF38DA,坡道機械,0,12.94,地下一樓
RPROMLLKKIJGFGF18DA,坡道平面,2600000,40.49,地下三樓
RPWOMLMJJHKGFCF18DA,坡道機械,1500000,23.28,地下三樓
RPVNMLMJKIJGFHF58DA,坡道平面,0,28.02,地下二樓
RPPNMLQJJHKGFAF67EA,坡道平面,2300000,44.59,地下五樓含以下
RPXNMLRJJHKGFAF58EA,坡道機械,1800000,19.40,地下四樓
RPTOMLRKKIJGFEF78DA,坡道平面,0,29.92,地下三樓
RPWNMLQJJHKGFBF48EA,坡道平面,2200000,,地下四樓
RPQNMLRJJHKGFHF58EA,坡道平面,0,,地下二樓
RPTOMLMJJHKGFHF38DA,坡道平面,0,,地下三樓
RPTNMLSJJHKGFDF58EA,坡道平面,0,45.25,地下二樓
RPWNMLQJJHKGFIF56EA,坡道平面,1500000,41.71,地下三樓
RPQNMLMJJIJGFGF87DA,坡道平面,1400000,28.84,地下三樓
RPPPMLQJKIJGFBF97DA,坡道平面,0,27.39,地下三樓
RPQOMLRJJHKGFDF18DA,坡道平面,0,35.24,地下二樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,坡道平面,0,,地下一樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPOPMLOLKIJGFBF87DA,升降平面,0,,地下二樓
RPPOMLKKKIJGFCF47DA,坡道平面,0,,地下一樓
RPXOMLRJJHKGFAF58DA,坡道平面,3000000,21.78,地下二樓
RPWNMLLMKIJGFDF48DA,坡道平面,1200000,37.86,地下五樓含以下
RPVNMLOLKIJGFEF68DA,坡道平面,1700000,26.82,地下三樓
RPOOMLSJJHKGFEF18DA,坡道平面,0,29.92,地下三樓
RPTNMLSJJHKGFEF58DA,坡道平面,0,24.39,地下一樓
RPSOMLMJJHKGFEF97DA,坡道平面,0,30.04,地下三樓
RPSOMLMJJHKGFEF97DA,坡道平面,0,30.04,地下三樓
RPWNMLOLKIJGFGF98DA,升降機械,0,12.39,地下一樓
RPWNMLOLKIJGFGF98DA,升降機械,0,12.39,地下一樓
RPTNMLLKKIJGFHF38DA,坡道平面,2100000,24.81,地下二樓
RPTNMLLKKIJGFHF38DA,坡道平面,2100000,24.81,地下二樓
RPTNMLLKKIJGFHF38DA,坡道平面,2100000,24.81,地下二樓
RPTNMLLKKIJGFHF38DA,坡道平面,2100000,24.81,地下二樓
RPTNMLLKKIJGFHF38DA,坡道平面,2100000,24.81,地下二樓
RPUOMLSKKIJGFHF66DA,其他,2500000,8.60,地下二樓
RPWNMLLMKIJGFHF88DA,坡道機械,0,18.76,地下一樓
RPROMLNJJHKGFHF28DA,坡道平面,2450000,33.57,地下一樓
RPRNMLRJJHKGFHF58DA,坡道平面,2200000,30.21,地下三樓
RPTNMLNJJHKGFHF38DA,坡道平面,2000000,27.68,地下三樓
RPTNMLNJJHKGFHF38DA,坡道平面,2000000,27.68,地下三樓
RPTNMLNJJHKGFHF38DA,坡道平面,2000000,27.68,地下三樓
RPUNMLSJJHKGFDF68EA,坡道平面,0,45.39,地下二樓
RPUOMLSJJHKGFIF56DA,坡道平面,0,39.03,地下五樓含以下
RPPOMLQLKIJGFAF08EA,坡道平面,2500000,29.34,地下二樓
RPOOMLSJJHKGFIF58DA,坡道平面,1800000,21.28,地下一樓
RPSNMLSJJHKGFDF48EA,坡道機械,1000000,18.54,地下二樓
RPWNMLNJKIJGFEF48DA,坡道平面,1000000,,地下一樓
RPQNMLSJJHKGFGF58EA,坡道機械,0,12.16,地下一樓
RPXOMLKKKIJGFAF08DA,坡道平面,2500000,31.71,地下二樓
RPXNMLNJJHKGFIF88DA,坡道平面,0,,地下一樓
RPWNMLRJJHKGFBF48DA,坡道平面,0,25.18,地下一樓
RPTNMLKKJHKGFBF57DA,坡道平面,0,,地下一樓
RPSNMLSKKIJGFBF38DA,坡道平面,2500000,30.19,地下一樓
RPXNMLKKJHKGFEF28DA,坡道平面,1500000,49.14,地下二樓
RPTNMLNJJHKGFIF48DA,坡道平面,1660000,34.77,地下四樓
RPPNMLKKJHKGFIF97EA,坡道平面,0,39.83,地下五樓含以下
RPVQMLOJKIJGFAF38DA,坡道平面,0,31.70,地下四樓
RPXOMLRLKIJGFAF88DA,坡道機械,1700000,14.17,地下四樓
RPQPMLTKKIJGFBF48DA,坡道平面,2300000,35.77,地下三樓
RPWPMLNJJHKGFAF18DA,坡道平面,2100000,32.72,地下二樓
RPUNMLTJJHKGFAF38DA,坡道平面,2550000,31.15,地下三樓
RPSNMLKKJHKGFAF37DA,坡道機械,1900000,15.82,地下四樓
RPSNMLKKJHKGFAF37DA,坡道機械,1900000,15.82,地下四樓
RPTPMLLMKIJGFAF08DA,坡道平面,2500000,44.18,地下四樓
RPXOMLQJJHKGFBF58DA,坡道平面,2300000,24.79,地下三樓
RPWNMLQKKIJGFDF78DA,坡道平面,2950000,30.85,地下二樓
RPUNMLSKKIJGFDF78DA,坡道平面,0,,地下二樓
RPUNMLSKKIJGFDF78DA,坡道平面,0,,地下二樓
RPOOMLOJKIJGFEF87DA,坡道平面,1200000,31.93,地下二樓
RPQPMLSKKIJGFBF38DA,坡道平面,2050000,26.42,地下一樓
RPTNMLNKKIJGFGF48DA,坡道平面,2500000,24.44,地下二樓
RPTNMLKKJHKGFGF08DA,坡道平面,0,14.74,地下一樓
RPOPMLMJKIJGFHF08DA,升降機械,1500000,,地下一樓
RPSNMLOJKIJGFEF18DA,坡道平面,0,25.02,地下三樓
RPPOMLSJJHKGFHF58DA,坡道平面,0,28.08,地下一樓
RPPPMLRJJHKGFIF68DA,坡道平面,0,,地下一樓
RPPNMLKKKIJGFBF27DA,坡道機械,0,13.64,地下三樓
RPWNMLSJJHKGFAF48DA,坡道平面,2200000,40.11,地下二樓
RPSNMLKLKIJGFCF77DA,坡道平面,2500000,34.59,地下二樓
RPUNMLKKJHKGFCF77DA,坡道平面,2600000,26.26,地下二樓
RPQNMLRLKIJGFEF48DA,坡道平面,0,22.84,地下二樓
RPTOMLQJKIJGFHF88DA,坡道平面,2500000,32.04,地下一樓
RPQNMLKKKIJGFHF97DA,坡道平面,2000000,14.01,地下三樓
RPOOMLSJJHKGFHF48DA,坡道平面,3200000,26.37,地下二樓
RPUPMLNLKIJGFHF98DA,坡道平面,0,47.82,地下三樓
RPWNMLTJJHKGFHF66DA,坡道平面,2500000,45.15,二樓含以上
RPPNMLMKJHKGFIF08DA,坡道平面,0,,地下一樓
RPPNMLNKJHKGFBF57EA,坡道平面,2300000,26.86,地下四樓
RPRNMLTJJHKGFEF58EA,坡道平面,1500000,41.27,地下三樓
RPSQMLQJJHKGFAF18DA,坡道機械,1500000,30.01,地下四樓
RPUOMLMJKIJGFBF97DA,坡道機械,1500000,5.82,地下一樓
RPVNMLNKJHKGFDF28DA,坡道平面,0,29.09,地下三樓
RPPPMLPJKIJGFGF38DA,坡道平面,2000000,,地下一樓
RPUOMLMJKIJGFGF48DA,坡道平面,0,28.43,地下一樓
RPVNMLQJKIJGFGF88DA,坡道平面,1600000,36.37,地下三樓
RPTOMLKKKIJGFGF28DA,坡道平面,2500000,35.61,地下二樓
RPXOMLLMKIJGFEF78DA,坡道平面,1300000,30.10,地下三樓
RPXPMLSJJIJGFEF56DA,坡道機械,1200000,20.69,地下三樓
RPRNMLKKJHKGFCF57EA,坡道平面,0,,地下一樓
RPOPMLKKKIJGFGF87DA,坡道平面,2500000,35.61,地下一樓
RPRNMLNKJHKGFBF77EA,坡道平面,2200000,32.50,地下四樓
RPPNMLNKJHKGFIF28EA,坡道平面,1500000,39.83,地下五樓含以下
RPVNMLRJJHKGFBF38DA,坡道平面,2000000,33.08,地下二樓
RPQPMLPKJHKGFBF97DA,坡道平面,2400000,36.14,地下二樓
RPUNMLTJJHKGFEF88EA,坡道平面,0,36.74,地下三樓
RPTNMLRJJHKGFCF28DA,坡道平面,0,32.49,地下四樓
RPPNMLTKKIJGFEF48DA,坡道平面,0,39.23,地下二樓
RPPOMLLMKIJGFHF28DA,升降機械,0,13.87,地下三樓
RPSNMLPKJHKGFHF58DA,坡道平面,2800000,42.16,地下三樓
RPROMLSJJHKGFIF88DA,坡道平面,0,30.03,地下一樓
RPSNMLQKJHKGFEF48EA,坡道平面,0,30.45,地下二樓
RPSPMLLMKIJGFAF97DA,塔式車位,1800000,,
RPVOMLMJKIJGFCF18DA,坡道平面,2700000,32.76,地下二樓
RPRNMLOKJHKGFDF97DA,坡道平面,0,31.82,地下三樓
RPRNMLOKJHKGFDF97DA,坡道平面,0,31.83,地下三樓
RPWTMLTJJHKGFBF66DA,坡道平面,1800000,,地下一樓
RPWTMLTJJHKGFBF66DA,坡道平面,1800000,,地下一樓
RPQNMLQKJHKGFEF18DA,坡道平面,1800000,33.42,地下二樓
RPUOMLRKKIJGFEF88DA,坡道平面,0,34.49,地下四樓
