鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,格局-房,格局-廳,格局-衛,格局-隔間,管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３３號十樓,15.56,1130723,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,136.53,3,2,2,有,有,18400000,138160,坡道平面,20.36,2350000,有讓渡情形預售屋、或土地及建物分件登記案件；,RPTNNLTJMHKGFDE88DA,70.32,0,4.64,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２３號三樓,10.99,1130729,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,11600000,124954,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPSOMLPKMHKGFDE48DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３１號十三樓,9.6,1130715,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,87.19,2,1,1,有,有,10950000,134517,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPXQMLSKMHKGFDE86DA,42,0,4.48,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２５號二樓,9.8,1130710,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,10250000,122366,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPQRMLSKMHKGFDE88DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２７號十樓,13.58,1130708,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,121.71,3,2,2,有,有,15000000,126788,坡道平面,20.36,2150000,預售屋、或土地及建物分件登記案件；,RPTRMLSKMHKGFDE56DA,62.17,0,3.25,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路９號五樓,14.04,1130729,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,125.31,3,2,2,有,有,15000000,123869,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPTNMLNLMHKGFDE38DA,63.64,0,4.12,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５５號七樓,18.41,1130728,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,157.83,3,2,2,有,有,20000000,129483,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPVNMLNLMHKGFDE58DA,80.36,0,8.36,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３７號九樓,9.8,1130710,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,10450000,125085,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPWNMLTJNHKGFDE56DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１７號十四樓,19.67,1130715,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,167.61,4,2,2,有,有,23600000,144312,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPVOMLLMLHKGFDE48DA,85.29,0,9.69,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１５號三樓,18.48,1130723,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,161.35,3,2,2,有,有,20950000,135282,坡道平面,23.12,2250000,預售屋、或土地及建物分件登記案件；,RPOPMLLMLHKGFDE87DA,83.48,0,5.75,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路７號二樓,13.44,1130709,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,123.07,3,2,2,有,有,15400000,133067,坡道平面,23.12,2100000,預售屋、或土地及建物分件登記案件；,RPVNMLMJMHKGFDE28DA,59.64,0,4.63,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４５號八樓,16.09,1130710,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,140.56,3,2,2,有,有,18600000,138103,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPUNMLOJMHKGFDE38DA,71.9,0,5.58,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１７號三樓,19.67,1130716,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,167.61,4,2,2,有,有,22550000,138200,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPORNLSJMHKGFDE68DA,85.29,0,9.69,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１７號十樓,19.67,1130720,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,167.61,4,2,2,有,有,22850000,139219,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPVNMLSKMHKGFDE98DA,85.29,0,9.69,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１９號十二樓,16.42,1130728,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,142.97,3,2,2,有,有,18100000,131311,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPPOMLSKMHKGFDE48DA,74.91,0,4.23,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路９號三樓,14.04,1130730,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,122.79,3,2,2,有,有,14850000,122916,坡道平面,17.84,1950000,預售屋、或土地及建物分件登記案件；,RPPPMLSKMHKGFDE58DA,63.64,0,4.12,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５３號七樓,11.32,1130731,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,99.54,2,1,1,有,有,12550000,132607,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPWPMLSKMHKGFDE66DA,50.18,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３５號十五樓,11.99,1130718,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,104.55,3,1,2,有,有,12750000,125740,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPUQMLSKMHKGFDE56DA,54.41,0,3.4,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２７號二樓,13.58,1130727,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,119.2,3,2,2,有,有,14350000,122830,坡道平面,17.84,1900000,預售屋、或土地及建物分件登記案件；,RPRRMLSKMHKGFDE98DA,62.17,0,3.25,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４３號十五樓,9.6,1130727,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,87.19,2,1,1,有,有,11250000,138677,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPXNMLNLMHKGFDE78DA,42,0,4.48,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２７號六樓,13.58,1130713,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,121.71,3,2,2,有,有,14650000,123335,坡道平面,20.36,2150000,預售屋、或土地及建物分件登記案件；,RPVOMLQJNHKGFDE88DA,62.17,0,3.25,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１９號十一樓,16.42,1130731,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,142.97,3,2,2,有,有,17900000,129679,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPRNMLKLOHKGFDE08DA,74.91,0,4.23,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路９號十三樓,14.04,1130711,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,125.31,3,2,2,有,有,15650000,128156,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPOQMLMJMHKGFDE87DA,63.64,0,4.12,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路９號十四樓,14.04,1130709,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,125.31,3,2,2,有,有,15700000,128633,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPQQMLMJMHKGFDE08DA,63.64,0,4.12,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５５號十一樓,18.41,1130720,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,157.83,3,2,2,有,有,20700000,134575,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPUNMLNJMHKGFDE28DA,80.36,0,8.36,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４９號七樓,16.16,1130713,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,141,3,2,2,有,有,18100000,133455,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPRNMLOJMHKGFDE08DA,73.27,0,4.65,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３９號八樓,10.99,1130719,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,11400000,123735,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPOPMLOJMHKGFDE97DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３３號六樓,15.56,1130711,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,136.53,3,2,2,有,有,17750000,132564,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPXSMLQJMHKGFDE76DA,70.32,0,4.64,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３３號八樓,15.56,1130708,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,136.53,3,2,2,有,有,17950000,134286,坡道平面,20.36,2350000,預售屋、或土地及建物分件登記案件；,RPOTMLQJMHKGFDE58DA,70.32,0,4.64,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２７號十一樓,13.58,1130705,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,124.48,3,2,2,有,有,15200000,127762,坡道平面,23.12,2250000,預售屋、或土地及建物分件登記案件；,RPWVMLQJMHKGFDE96DA,62.17,0,3.25,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路９號十一樓,14.04,1130727,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,125.31,3,2,2,有,有,15350000,127203,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPPSOLSJMHKGFDE98DA,63.64,0,4.12,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２５號九樓,9.8,1130716,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,10750000,129164,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPQNNLTJMHKGFDE58DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路６３號十樓,11.32,1130729,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,99.54,2,1,2,有,有,13200000,138527,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPUNMLNLMHKGFDE48DA,50.18,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２３號十樓,10.99,1130706,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,12150000,129831,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPTOMLQJNHKGFDE68DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３７號三樓,9.8,1130719,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,88.63,2,1,1,有,有,10050000,119646,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPPOMLSJNHKGFDE48DA,43.05,0,4.37,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２１號七樓,10.99,1130719,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.21,2,1,1,有,有,11500000,123585,坡道機械,15.08,1350000,有讓渡情形預售屋、或土地及建物分件登記案件；,RPXNMLLJMHKGFDE38DA,49.13,0,3.85,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路６３號八樓,11.32,1130712,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,99.54,2,1,2,有,有,12800000,133791,坡道機械,15.08,1500000,預售屋、或土地及建物分件登記案件；,RPVRNLMJMHKGFDE78DA,50.18,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２９號九樓,16.09,1130717,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,140.56,3,2,2,有,有,18900000,138935,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPURMLQJMHKGFDE98DA,71.9,0,5.58,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２１號三樓,10.99,1130716,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.21,2,1,1,有,有,11400000,122367,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPUSNLSJMHKGFDE76DA,49.13,0,3.85,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４１號七樓,15.56,1130720,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,136.53,3,2,2,有,有,17450000,132995,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPRVOLSJMHKGFDE86DA,70.32,0,4.64,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２９號六樓,16.09,1130713,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,140.56,3,2,2,有,有,18100000,133943,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPTWMLTJMHKGFDE07DA,71.9,0,5.58,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３３號十三樓,15.56,1130705,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,136.53,3,2,2,有,有,18200000,139451,坡道平面,20.36,2000000,預售屋、或土地及建物分件登記案件；,RPQNMLSKMHKGFDE48DA,70.32,0,4.64,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５３號八樓,11.32,1130712,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,99.54,2,1,1,有,有,12350000,130239,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPWNMLNLMHKGFDE68DA,50.18,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２９號十三樓,16.09,1130720,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,140.56,3,2,2,有,有,19100000,140599,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPSOMLNLMHKGFDE38DA,71.9,0,5.58,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路３９號七樓,10.99,1130728,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,11350000,123126,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPOWOLSJMHKGFDE66DA,48.83,0,4.05,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路４３號十四樓,9.6,1130727,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,87.19,2,1,1,有,有,11450000,141451,坡道機械,15.08,1250000,預售屋、或土地及建物分件登記案件；,RPPOMLOJMHKGFDE97DA,42,0,4.48,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１５號五樓,18.48,1130706,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,158.59,3,2,2,有,有,20850000,134920,坡道平面,20.36,2200000,預售屋、或土地及建物分件登記案件；,RPQPMLLMLHKGFDE08DA,83.48,0,5.75,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２１號五樓,10.99,1130729,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.21,2,1,1,有,有,11450000,122976,坡道機械,15.08,1350000,預售屋、或土地及建物分件登記案件；,RPVNMLLJMHKGFDE18DA,49.13,0,3.85,有
