抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_24 13_22_51,14,https://www.sinyi.com.tw//buy/house/6281PK?breadcrumb=list,【專】水舞川兩房兩衛平車水舞川,台南市安南區樂活一街,大樓,4.5年,建坪 36.54,主 + 陽17.35,5樓/19樓,2房1廳2衛,有裝潢有陽台廁所開窗有 206 人也在關注這間👀,"1,258萬","1,258","1,258萬",坡道平面車位
2025_11_24 13_22_51,14,https://www.sinyi.com.tw//buy/house/8363VX?breadcrumb=list,大林文昌美宅平面車位大林國宅,台南市南區大同路二段,大樓,26.1年,建坪 41.76,主 + 陽27.06,10樓/13樓,3房2廳2衛,有裝潢前後陽台有陽台有 227 人也在關注這間👀,958萬,898,958萬898萬,坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/0980YF?breadcrumb=list,聯上海棠高樓賞海景聯上海棠,台南市安平區國平北路,大樓,2.1年,建坪 29.91,主 + 陽16.1,27樓/29樓,2廳1衛,有景觀有陽台房間皆有窗有 109 人也在關注這間👀,"1,166萬","1,166","1,166萬",坡道機械車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/6929TS?breadcrumb=list,鹽行高樓景觀４房龍的天下,台南市永康區新行街,大樓,32.3年,建坪 52.15,主 + 陽40.1,14樓/15樓,4房2廳2衛,有裝潢有景觀前後陽台有 43 人也在關注這間👀,"1,300萬","1,300","1,300萬",
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/8732NL?breadcrumb=list,大鵬新城邊間３＋１房大鵬新城戊區,台南市東區東興路,華廈,26.0年,建坪 40.69,主 + 陽27.54,3樓/9樓,4房1廳2衛,有裝潢前後陽台有陽台有 543 人也在關注這間👀,"1,250萬","1,098","1,250萬1,098萬",
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/9043MG?breadcrumb=list,永安一方大露台三房雙平車永安一方NO.2,台南市永康區永安一街,大樓,6.3年,建坪 61.74,主 + 陽28.98,2樓/13樓,3房2廳2衛,有裝潢前後陽台有陽台有 243 人也在關注這間👀,"1,698萬","1,698","1,698萬",兩個以上車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/46954A?breadcrumb=list,深耕８靜謐大空間美宅,台南市永康區仁愛街,大樓,0.6年,建坪 53.44,主 + 陽29.08,2樓/15樓,3房2廳2衛,前後陽台有陽台廁所開窗有 51 人也在關注這間👀,"1,598萬","1,598","1,598萬",坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/28160U?breadcrumb=list,"輕奢""珍藏七年✨兩房車位龍騰鑫市政-菁英...",台南市安平區永華五街,大樓,7.2年,建坪 31.33,主 + 陽16.71,17樓/29樓,2房1廳1衛,有裝潢有陽台房間皆有窗有 659 人也在關注這間👀,"1,098萬","1,098","1,098萬",坡道機械車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/4539XM?breadcrumb=list,【觀雲乙區】高樓四房美居觀雲乙區,台南市永康區中華二路,大樓,33.2年,建坪 45.26,主 + 陽38.06,13樓/20樓,4房2廳2衛,有裝潢有景觀前後陽台有 156 人也在關注這間👀,"1,080萬","1,080","1,080萬",
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/9552SK?breadcrumb=list,滙世界質感三房平車三發滙世界-F棟,台南市永康區東橋七路,大樓,7.0年,建坪 49.09,主 + 陽27.42,3樓/18樓,3房2廳2衛,有裝潢前後陽台有陽台有 269 人也在關注這間👀,"1,880萬","1,880","1,880萬",坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/0665RQ?breadcrumb=list,近三村國小高樓美三房車位蝶戀,台南市永康區鹽洲二街,大樓,31.1年,建坪 42.66,主 + 陽30.07,9樓/12樓,3房2廳2衛1室,前後陽台有陽台廁所開窗有 137 人也在關注這間👀,998萬,998,998萬,坡道機械車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/8707PR?breadcrumb=list,［大樓］東區昕世界店面,台南市東區德東街,店面,1.9年,建坪 27.03,主建物17.99,1樓/15樓,1廳1衛,有裝潢警衛管理具垃圾處理有 242 人也在關注這間👀,"1,800萬","1,200","1,800萬1,200萬",
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/3406DV?breadcrumb=list,市政永華｜高樓三房車位府城新象,台南市安平區建平八街,大樓,27.9年,建坪 42.88,主 + 陽28.26,21樓/26樓,3房2廳2衛,有裝潢有景觀前後陽台有 171 人也在關注這間👀,"1,200萬","1,200","1,200萬",坡道機械車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/4210YX?breadcrumb=list,書香世家永康採光四房平車凡爾賽宮,台南市永康區復華三街,大樓,31.1年,建坪 45.54,主 + 陽26.2,14樓/17樓,4房2廳2衛,有裝潢有景觀前後陽台有 311 人也在關注這間👀,958萬,958,958萬,坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/32916G?breadcrumb=list,高樓海景明亮三房車位府城新象,台南市安平區建平八街,大樓,27.9年,建坪 50.68,主 + 陽34.09,21樓/26樓,3房2廳2衛,有裝潢有景觀前後陽台有 210 人也在關注這間👀,"1,120萬","1,098","1,120萬1,098萬",坡道機械車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/63763N?breadcrumb=list,東區全新２房２衛平車佳鋐首邑,台南市東區文化三街,華廈,2.1年,建坪 37.74,主 + 陽17.97,2樓/10樓,2房1廳2衛,有陽台房間皆有窗警衛管理有 1201 人也在關注這間👀,"1,468萬","1,468","1,468萬",坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/21701N?breadcrumb=list,府都建設｜採光三房兩衛府都大世紀,台南市安平區永華路二段,大樓,30.5年,建坪 31.68,主 + 陽25.58,9樓/24樓,3房2廳2衛,有景觀前後陽台有陽台有 580 人也在關注這間👀,988萬,978,988萬978萬,
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/0085ZZ?breadcrumb=list,優！水交社邊間兩房平車世界好美麗,台南市南區水交社路,華廈,7.0年,建坪 39.66,主 + 陽19.78,5樓/7樓,2房2廳1衛,前後陽台有陽台房間皆有窗有 124 人也在關注這間👀,"1,250萬","1,250","1,250萬",坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/1410HX?breadcrumb=list,水交社質感裝潢兩房平車聯上W1,台南市南區大成路一段,華廈,9.0年,建坪 36.68,主 + 陽18.14,5樓/7樓,2房2廳1衛,有裝潢有陽台房間皆有窗有 281 人也在關注這間👀,"1,238萬","1,188","1,238萬1,188萬",坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/8079AT?breadcrumb=list,大橋亮麗三房平車長億城,台南市永康區中華路,大樓,26.3年,建坪 39.26,主 + 陽24.84,6樓/14樓,3房2廳2衛,有裝潢廁所開窗警衛管理有 91 人也在關注這間👀,960萬,960,960萬,坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/4540CJ?breadcrumb=list,太子建設｜面公園兩房平車太子文化-大樓,台南市東區崇善五街,大樓,19.0年,建坪 30.76,主 + 陽18.84,3樓/13樓,2房2廳1衛,有裝潢有景觀前後陽台有 683 人也在關注這間👀,"1,298萬","1,298","1,298萬",坡道平面車位
2025_11_24 13_23_01,15,https://www.sinyi.com.tw//buy/house/2990XC?breadcrumb=list,允將海安｜景觀佳三房平車,台南市北區海安路三段,大樓,0.7年,建坪 53.11,主 + 陽26.6,19樓/24樓,3房2廳2衛,有景觀前後陽台有陽台有 170 人也在關注這間👀,"1,988萬","1,988","1,988萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/7523RU?breadcrumb=list,綠海都心裝潢三房平車綠海都心,台南市永康區東橋五路,大樓,2.3年,建坪 47.96,主 + 陽26.4,8樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 286 人也在關注這間👀,"1,988萬","1,988","1,988萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/8616XK?breadcrumb=list,稀有！面河景絕美三房平車都會假期,台南市安平區健康三街,大樓,28.1年,建坪 49.51,主 + 陽31.02,13樓/24樓,3房2廳2衛,有裝潢有景觀前後陽台有 340 人也在關注這間👀,"1,150萬","1,098","1,150萬1,098萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/5887FT?breadcrumb=list,南區｜四季日光兩房平車華友聯EVO,台南市南區萬年七街,大樓,7.4年,建坪 44.42,主 + 陽24.78,4樓/15樓,2房1廳2衛,廁所開窗房間皆有窗警衛管理有 298 人也在關注這間👀,"1,168萬","1,168","1,168萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/7198JG?breadcrumb=list,觀風雲起景觀四房平車觀雲丙區,台南市永康區中華二路,大樓,33.1年,建坪 55.33,主 + 陽38.06,8樓/16樓,4房2廳2衛,有裝潢有景觀前後陽台有 249 人也在關注這間👀,"1,368萬","1,368","1,368萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/5588QG?breadcrumb=list,稀”閃閃兩房含車位潤隆真愛No2,台南市安平區國平北路,大樓,4.6年,建坪 28.79,主 + 陽15.79,5樓/18樓,2房2廳1衛,有景觀有陽台房間皆有窗有 264 人也在關注這間👀,"1,188萬","1,188","1,188萬",坡道機械車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/8161XS?breadcrumb=list,［大樓］鑫光兩房高樓車位My鑫光,台南市安平區永華路二段,大樓,5.9年,建坪 31.35,主 + 陽14.17,18樓/23樓,2房2廳1衛,有裝潢有景觀有陽台有 187 人也在關注這間👀,"1,158萬","1,158","1,158萬",坡道機械車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/9946NB?breadcrumb=list,小資入主安平２＋１幸福宅都會假期,台南市安平區健康三街,大樓,28.1年,建坪 31.9,主 + 陽20.66,16樓/24樓,2房2廳2衛1室,有裝潢有景觀有陽台有 567 人也在關注這間👀,758萬,758,758萬,坡道機械車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/5712WU?breadcrumb=list,北區電梯兩房｜成功大學,台南市北區開元路,華廈,34.6年,建坪 25.06,主 + 陽18.91,3樓/7樓,2房2廳1衛,有裝潢有陽台廁所開窗有 4603 人也在關注這間👀,598萬,528,598萬528萬,
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/7041VB?breadcrumb=list,湯山｜朝南高樓三房平車湯山新村,台南市永康區小東路,大樓,13.7年,建坪 52.34,主 + 陽32.37,14樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 310 人也在關注這間👀,"1,688萬","1,688","1,688萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/1094QJ?breadcrumb=list,金華地段低總價入門首購宅,台南市南區金華路一段,公寓,44.0年,建坪 20.12,主 + 陽16.49,2樓/5樓,2房2廳1衛,有裝潢有陽台廁所開窗有 5171 人也在關注這間👀,350萬,320,350萬320萬,
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/1353TN?breadcrumb=list,大橋面公園高樓三房長億城,台南市永康區中華西街,大樓,26.3年,建坪 23.08,主 + 陽18.16,14樓/14樓,3房2廳1衛,有裝潢前後陽台有陽台有 259 人也在關注這間👀,688萬,688,688萬,
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/3169ZH?breadcrumb=list,允將海安三房平車,台南市北區海安路三段,大樓,0.7年,建坪 52.14,主 + 陽26.95,9樓/24樓,3房2廳2衛,有景觀有陽台警衛管理有 343 人也在關注這間👀,"2,488萬","2,188","2,488萬2,188萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/7010FX?breadcrumb=list,永康君臨大地優美兩房君臨大地,台南市永康區永大路二段,大樓,31.8年,建坪 30.49,主 + 陽20.23,9樓/15樓,2房1廳2衛1室,有裝潢有陽台房間皆有窗有 487 人也在關注這間👀,653萬,630,653萬630萬,
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/1414NW?breadcrumb=list,長億城珍藏３房平車長億城,台南市永康區大橋一街,大樓,26.3年,建坪 45.98,主 + 陽28.28,12樓/14樓,3房2廳2衛,有裝潢前後陽台有陽台有 141 人也在關注這間👀,"1,188萬","1,020","1,188萬1,020萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/3602YD?breadcrumb=list,正東區露臺三房平車大立郡,台南市東區崇善路,華廈,31.0年,建坪 63.04,主 + 陽30.77,4樓/8樓,3房2廳2衛,有裝潢有景觀前後陽台有 2443 人也在關注這間👀,"1,398萬","1,350","1,398萬1,350萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/2327PH?breadcrumb=list,㊝中華商圈三房平車,台南市永康區大橋一街,華廈,31.9年,建坪 42.19,主 + 陽25.18,6樓/9樓,3房1廳2衛,前後陽台有陽台廁所開窗有 306 人也在關注這間👀,998萬,898,998萬898萬,坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/35285Y?breadcrumb=list,㊝崇明居★高層景三房平車崇明居,台南市東區崇明路,大樓,25.9年,建坪 50.96,主 + 陽30.97,10樓/13樓,3房2廳2衛,有景觀前後陽台有陽台有 283 人也在關注這間👀,"1,680萬","1,680","1,680萬",坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/8242HC?breadcrumb=list,近平實營區一房二廳良美町,台南市永康區忠義街,大樓,30.7年,建坪 19.13,主 + 陽15.64,14樓/15樓,1房2廳1衛,有裝潢有景觀有陽台有 142 人也在關注這間👀,598萬,598,598萬,
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/1919RD?breadcrumb=list,上東城兩房邊邊大平車上東城II-東方...,台南市仁德區文心路,大樓,4.7年,建坪 30.29,主 + 陽16.49,2樓/24樓,2房2廳1衛,有裝潢有陽台房間皆有窗有 201 人也在關注這間👀,938萬,888,938萬888萬,坡道平面車位
2025_11_24 13_23_16,16,https://www.sinyi.com.tw//buy/house/0698ST?breadcrumb=list,東橋真愛頂樓景觀宅平車真愛,台南市永康區東橋七路,大樓,8.0年,建坪 33.19,主 + 陽16.75,16樓/16樓,1房2廳1衛,有裝潢有景觀有陽台有 126 人也在關注這間👀,"1,280萬","1,238","1,280萬1,238萬",坡道平面車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/5414FS?breadcrumb=list,屋主急售高樓兩房附車位,台南市安平區建平七街,大樓,2.0年,建坪 28.05,主 + 陽13.64,12樓/22樓,2房1廳2衛,有裝潢有景觀有陽台有 472 人也在關注這間👀,988萬,899,988萬899萬,坡道機械車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/0021CW?breadcrumb=list,近新光三越台南新天地透天,台南市南區國華街一段,透天,43.3年,建坪 42.72,主 + 陽42.72,1-4樓/4樓,3房2廳4衛(含加蓋1房2衛),有裝潢廁所開窗房間皆有窗有 422 人也在關注這間👀,"1,488萬","1,180","1,488萬1,180萬",
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/7497DU?breadcrumb=list,夢世代｜遠眺絕美平車美居,台南市永康區忠孝一路,大樓,1.9年,建坪 31.76,主 + 陽15.42,14樓/14樓,1房2廳1衛1室,毛胚屋有景觀有陽台有 212 人也在關注這間👀,"1,298萬","1,198","1,298萬1,198萬",坡道平面車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/2308SW?breadcrumb=list,東都綠學｜景觀四房雙平車東都綠學,台南市仁德區崇聖路一段,大樓,1.1年,建坪 64.72,主 + 陽31.23,9樓/14樓,4房2廳2衛,廁所開窗警衛管理具垃圾處理有 87 人也在關注這間👀,"2,075萬","2,075","2,075萬",兩個以上車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/2107GM?breadcrumb=list,文元會館｜質感美宅平車文元會館,台南市北區北成路,大樓,15.6年,建坪 31.06,主 + 陽15.49,7樓/14樓,1房1廳1衛,有裝潢有景觀有陽台有 94 人也在關注這間👀,"1,230萬","1,230","1,230萬",坡道平面車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/4802PK?breadcrumb=list,大露臺｜世紀之門兩房車位世紀之門,台南市北區北園街,大樓,17.9年,建坪 31.39,主 + 陽17.31,2樓/19樓,2房2廳1衛,有裝潢有陽台警衛管理有 248 人也在關注這間👀,858萬,858,858萬,坡道機械車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/9559TG?breadcrumb=list,近成大長榮新城三房平車長榮新城B區,台南市北區長榮路五段,大樓,22.2年,建坪 51.21,主 + 陽33.21,7樓/14樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 332 人也在關注這間👀,"1,365萬","1,365","1,365萬",坡道平面車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/7703TU?breadcrumb=list,成大採光溫馨三房車位南台比佛利,台南市北區開元路,大樓,26.7年,建坪 37.23,主 + 陽27.26,14樓/14樓,3房2廳2衛,有裝潢有陽台廁所開窗有 182 人也在關注這間👀,"1,100萬","1,100","1,100萬",坡道機械車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/1154NG?breadcrumb=list,流金旺宅．安平三房附車位都會假期,台南市安平區健康三街,大樓,28.1年,建坪 39.57,主 + 陽26.78,5樓/24樓,3房2廳2衛,有裝潢前後陽台有陽台有 272 人也在關注這間👀,888萬,888,888萬,坡道機械車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/3511MJ?breadcrumb=list,復國高樓景觀裝潢３房平車白金漢宮,台南市永康區復華三街,大樓,30.2年,建坪 38.31,主 + 陽20.35,16樓/19樓,3房2廳2衛,有裝潢有景觀有陽台有 95 人也在關注這間👀,999萬,999,999萬,坡道平面車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/0140AG?breadcrumb=list,近文化中心美三房雙車位,台南市東區榮譽街,華廈,30.7年,建坪 32.12,主 + 陽20.08,5樓/7樓,3房1廳2衛,有裝潢有景觀有陽台有 847 人也在關注這間👀,"1,098萬",998,"1,098萬998萬",兩個以上車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/0191VF?breadcrumb=list,龍的天下三房車位龍的天下,台南市永康區新行街,大樓,32.3年,建坪 31.96,主 + 陽19.13,10樓/16樓,3房2衛,有裝潢有景觀有陽台有 492 人也在關注這間👀,598萬,598,598萬,坡道機械車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/0012SF?breadcrumb=list,大林國宅大空間三房平車大林國宅,台南市南區大林路,大樓,26.1年,建坪 45.39,主 + 陽29.11,4樓/13樓,3房2廳2衛,有裝潢有景觀有陽台有 436 人也在關注這間👀,898萬,888,898萬888萬,坡道平面車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/8101WN?breadcrumb=list,大聚｜高樓景觀兩房平車和宜大聚,台南市永康區小東路,大樓,4.3年,建坪 38.91,主 + 陽17.69,10樓/11樓,2房2廳1衛,有裝潢廁所開窗警衛管理有 279 人也在關注這間👀,"1,588萬","1,588","1,588萬",坡道平面車位
2025_11_24 13_23_28,17,https://www.sinyi.com.tw//buy/house/7456LX?breadcrumb=list,臨近交流道三房有車位,台南市仁德區中清一街,大樓,32.5年,建坪 36.98,主 + 陽25.54,4樓/13樓,3房2廳2衛,有裝潢前後陽台有陽台有 590 人也在關注這間👀,938萬,858,938萬858萬,坡道機械車位
