抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_22 22_44_59,14,https://www.sinyi.com.tw//buy/house/9515MX?breadcrumb=list,㊣中正商圈三角窗店辦,新北市新店區中正路,店面/辦公,49.4年,建坪 35.43,主建物35.43,3樓/4樓,1衛,有裝潢有景觀近公園有 0 人也在關注這間👀,"1,750萬","1,750","1,750萬",
2025_11_22 22_44_59,14,https://www.sinyi.com.tw//buy/house/3425NY?breadcrumb=list,七張高樓採光美屋車位園頂,新北市新店區中興路二段,大樓,8.7年,建坪 35.7,主 + 陽17.25,22樓/26樓,1房2廳1衛,有裝潢有景觀有陽台有 1046 人也在關注這間👀,"2,588萬","2,428","2,588萬2,428萬",坡道平面車位
2025_11_22 22_44_59,14,https://www.sinyi.com.tw//buy/house/8028RP?breadcrumb=list,永安正興＊未來宅二房車位永安華廈社區,新北市蘆洲區永安南路二段,大樓,23.4年,建坪 39.76,主 + 陽22.41,9樓/16樓,2房2廳1衛,有裝潢有景觀前後陽台有 614 人也在關注這間👀,"2,288萬","1,788","2,288萬1,788萬",坡道平面車位
2025_11_22 22_44_59,14,https://www.sinyi.com.tw//buy/house/3262HQ?breadcrumb=list,陞月晴空捷運電梯三房車位一品陞月,新北市板橋區南雅南路一段,大樓,13.7年,建坪 44.09,主 + 陽25.71,12樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 1003 人也在關注這間👀,"3,398萬","3,188","3,398萬3,188萬",升降機械車位
2025_11_22 22_44_59,14,https://www.sinyi.com.tw//buy/house/1510DB?breadcrumb=list,【岳泰峰碩】全新三房首選岳泰峰碩,新北市淡水區八勢一街,大樓,1.4年,建坪 54.66,主 + 陽28.69,9樓/23樓,3房2廳2衛,毛胚屋有景觀有陽台有 493 人也在關注這間👀,"2,688萬","2,368","2,688萬2,368萬",坡道平面車位
2025_11_22 22_44_59,14,https://www.sinyi.com.tw//buy/house/2671PJ?breadcrumb=list,歐洲村藝術國寶歐洲村-藝術國寶,新北市新莊區中平路,大樓,18.9年,建坪 54.29,主 + 陽33.58,6樓/13樓,3房2廳2衛,有裝潢前後陽台有陽台有 519 人也在關注這間👀,"3,200萬","2,980","3,200萬2,980萬",坡道平面車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/4960PH?breadcrumb=list,鬧區裝潢大三房,新北市三峽區長泰街,公寓,45.4年,建坪 33.33,主 + 陽33.33,4樓/4樓,3房2廳1衛,有裝潢前後陽台有陽台有 446 人也在關注這間👀,"1,338萬",998,"1,338萬998萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/5249RK?breadcrumb=list,中山招財金雞金店面輝煌天廈,新北市蘆洲區中山二路,店面,28.1年,建坪 46.44,主建物34.65,1樓/9樓,2廳1衛,有裝潢警衛管理具垃圾處理有 71 人也在關注這間👀,"8,360萬","5,572","8,360萬5,572萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/2718ZU?breadcrumb=list,２＋１房有美景有車位天空之邑,新北市五股區新五路二段,大樓,2.2年,建坪 29.38,主 + 陽13.78,14樓/24樓,3房2廳1衛,有陽台警衛管理具垃圾處理有 13030 人也在關注這間👀,"1,598萬","1,468","1,598萬1,468萬",坡道平面車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/8441KC?breadcrumb=list,五股陸光好視野美屋陸光新城-A區(...,新北市五股區六合街,大樓,17.3年,建坪 56.85,主 + 陽34.3,3樓/11樓,3房2廳2衛,有裝潢有景觀前後陽台有 382 人也在關注這間👀,"1,838萬","1,700","1,838萬1,700萬",坡道平面車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/07941Q?breadcrumb=list,寶徠花園顛峰經典寶徠花園,新北市新店區寶橋路,大樓,12.1年,建坪 151.71,主 + 陽73.52,28樓/28樓,4房2廳4衛2室,有裝潢有景觀前後陽台有 447 人也在關注這間👀,"11,800萬","11,000","11,800萬11,000萬",兩個以上車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/0394TB?breadcrumb=list,【專任】新美齊匯二房車位新美齊匯,新北市三重區朝陽街,大樓,6.2年,建坪 39.47,主 + 陽17,8樓/12樓,2房2廳1衛,有裝潢房間皆有窗警衛管理有 821 人也在關注這間👀,"3,200萬","2,996","3,200萬2,996萬",坡道平面車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/6150XK?breadcrumb=list,稀有釋出明房明廳佳昌大都會,新北市新莊區明中街,華廈,28.5年,建坪 23.46,主 + 陽17.03,5樓/8樓,2房2廳1衛,有裝潢前後陽台有陽台有 1338 人也在關注這間👀,"1,598萬","1,500","1,598萬1,500萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/2214WQ?breadcrumb=list,Ａ９謐優美四房車位幸福市,新北市林口區文化三路二段,大樓,15.3年,建坪 57.17,主 + 陽34.56,4樓/19樓,4房2廳2衛,有裝潢前後陽台有陽台有 481 人也在關注這間👀,"2,680萬","2,480","2,680萬2,480萬",坡道平面車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/5650GD?breadcrumb=list,仁愛特區邊間四房雙車位長隄,新北市永和區環河西路二段,大樓,27.9年,建坪 59.61,主 + 陽39.3,13樓/21樓,4房2廳2衛,有裝潢前後陽台有陽台有 275 人也在關注這間👀,"3,580萬","3,280","3,580萬3,280萬",兩個以上車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/4181RJ?breadcrumb=list,心六藝＊意境小宅心六藝,新北市樹林區學成路,大樓,16.2年,建坪 29.79,主 + 陽18.41,4樓/15樓,2房2廳1衛,有裝潢前後陽台有陽台有 40 人也在關注這間👀,"1,700萬","1,700","1,700萬",坡道機械車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/7958LJ?breadcrumb=list,捷運高樓欣聯單身貴族欣聯大心,新北市中和區景平路,大樓,2.9年,建坪 18.73,主 + 陽11.29,14樓/14樓,1房1廳1衛,有裝潢有景觀有陽台有 1311 人也在關注這間👀,"1,650萬","1,480","1,650萬1,480萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/1530ZH?breadcrumb=list,正隆麗池大四房＋平面車位正隆麗池,新北市板橋區民生路一段,大樓,22.8年,建坪 72.19,主 + 陽47,22樓/29樓,4房2廳2衛1室,有裝潢有景觀前後陽台有 969 人也在關注這間👀,"4,350萬","3,980","4,350萬3,980萬",坡道平面車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/6174KX?breadcrumb=list,力璞紘日莘－方正２房,新北市土城區福寧街,大樓,0.4年,建坪 23.48,主 + 陽15.78,3樓/15樓,2房2廳1衛,有陽台警衛管理具垃圾處理有 294 人也在關注這間👀,"1,598萬","1,598","1,598萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/0559WD?breadcrumb=list,公設１０％名門邊間大三房,新北市三重區忠孝路三段,華廈,34.4年,建坪 39.46,主 + 陽35.23,3樓/7樓,3房2廳2衛,有裝潢有陽台廁所開窗有 590 人也在關注這間👀,"2,150萬","1,988","2,150萬1,988萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/0145TP?breadcrumb=list,比漾萬大保平典雅美宅,新北市永和區保平路,公寓,44.0年,建坪 33.98,主 + 陽33.99,4樓/5樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 478 人也在關注這間👀,"2,198萬","1,998","2,198萬1,998萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/2381TN?breadcrumb=list,南山路大空間２樓,新北市中和區南山路,公寓,35.9年,建坪 32.91,主 + 陽31.76,2樓/5樓,4房2廳2衛1室(含加蓋1房1衛1室),有裝潢有陽台廁所開窗有 413 人也在關注這間👀,"1,780萬","1,680","1,780萬1,680萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/3521ZY?breadcrumb=list,佳瑪百貨方正公寓３房,新北市新莊區幸福路,公寓,45.8年,建坪 28.44,主 + 陽28.44,4樓/5樓,3房2廳2衛,廁所開窗近公園近市場有 253 人也在關注這間👀,"1,450萬","1,188","1,450萬1,188萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/1570UZ?breadcrumb=list,我的世界花園美妝小宅世界花園,新北市土城區莊園街,大樓,0.7年,建坪 26.54,主 + 陽13.83,11樓/24樓,1房2廳1衛1室,有裝潢有景觀有陽台有 136 人也在關注這間👀,"1,688萬","1,688","1,688萬",坡道平面車位
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/3150PF?breadcrumb=list,威尼斯河岸景觀三房威尼斯樂河,新北市三重區成功路,大樓,25.4年,建坪 33.85,主 + 陽25.63,14樓/25樓,3房2廳2衛,有裝潢前後陽台有陽台有 91 人也在關注這間👀,"2,380萬","2,380","2,380萬",
2025_11_22 22_45_12,15,https://www.sinyi.com.tw//buy/house/6402NW?breadcrumb=list,捷徑電梯邊間兩房捷徑大樓,新北市蘆洲區民族路,華廈,31.7年,建坪 23.77,主 + 陽19.98,3樓/7樓,2房2廳1衛1室,前後陽台有陽台廁所開窗有 1071 人也在關注這間👀,"1,366萬","1,298","1,366萬1,298萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/0949QH?breadcrumb=list,新埔雙捷二樓美寓,新北市板橋區光武街,公寓,47.7年,建坪 22.68,主 + 陽22.68,2樓/4樓,3房2廳1衛1室(含加蓋1衛),有裝潢有陽台廁所開窗有 325 人也在關注這間👀,"1,580萬","1,430","1,580萬1,430萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/5963ZB?breadcrumb=list,情歌．三房庭院戶淡水情歌,新北市淡水區淡金路二段,大樓,17.2年,建坪 40.02,主 + 陽21.6,1樓/20樓,3房2廳2衛,有裝潢有景觀前後陽台有 467 人也在關注這間👀,"1,680萬","1,580","1,680萬1,580萬",兩個以上車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/3155MP?breadcrumb=list,總圖Ｔｐａｒｋ旁４房高爾夫－觀雲座,新北市板橋區南雅南路二段,大樓,29.9年,建坪 34.4,主 + 陽31.29,13樓/19樓,4房2廳2衛,有裝潢有陽台房間皆有窗有 123 人也在關注這間👀,"3,280萬","3,280","3,280萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/8522RC?breadcrumb=list,稀缺景觀ＳＲＣ皇翔帝國,新北市板橋區四川路二段,大樓,16.3年,建坪 53.26,主 + 陽28.55,26樓/29樓,3房2廳1衛1室,有裝潢有景觀有陽台有 113 人也在關注這間👀,"3,600萬","3,600","3,600萬",坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/0708BY?breadcrumb=list,新埔捷運邊間景觀四房車位巨蛋,新北市板橋區民生路三段,大樓,19.2年,建坪 54.58,主 + 陽31.49,15樓/37樓,4房2廳2衛1室,有裝潢有景觀有陽台有 995 人也在關注這間👀,"2,980萬","2,800","2,980萬2,800萬",坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/4163FF?breadcrumb=list,【新富邑】景觀辦公有車位新富邑,新北市新莊區中央路,辦公/大樓,12.9年,建坪 61.85,主 + 陽34.33,15樓/28樓,4房2廳2衛,有裝潢有景觀前後陽台有 289 人也在關注這間👀,"3,638萬","3,280","3,638萬3,280萬",坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/3705XJ?breadcrumb=list,新埔捷運換屋首選大空間文化勳章,新北市板橋區文化路二段,大樓,30.5年,建坪 62.58,主 + 陽39.87,9樓/25樓,5房2廳1衛1室(含加蓋1房),有景觀有陽台房間皆有窗有 639 人也在關注這間👀,"4,128萬","3,920","4,128萬3,920萬",坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/2821HQ?breadcrumb=list,映象超質感景觀三房映象太和,新北市中和區建康路,大樓,6.7年,建坪 36.78,主 + 陽23.09,14樓/27樓,3房2廳2衛,有裝潢有景觀前後陽台有 1642 人也在關注這間👀,"3,188萬","2,998","3,188萬2,998萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/3012LM?breadcrumb=list,低總價摩納哥稀有套房車位摩納哥,新北市淡水區淡金路,大樓,16.8年,建坪 23.7,主 + 陽10.03,3樓/22樓,1房1廳1衛,有陽台廁所開窗警衛管理有 2346 人也在關注這間👀,868萬,818,868萬818萬,坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/9816NL?breadcrumb=list,中和捷運電梯採光三房－１,新北市中和區景平路,大樓,36.8年,建坪 42.03,主 + 陽36.49,2樓/12樓,3房1廳1室,有裝潢前後陽台有陽台有 275 人也在關注這間👀,"2,580萬","2,320","2,580萬2,320萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/7977RY?breadcrumb=list,大勇街方正邊間美寓,新北市板橋區大勇街,公寓,32.2年,建坪 32.61,主 + 陽31.76,4樓/5樓,3房2廳2衛,有裝潢前後陽台有陽台有 1153 人也在關注這間👀,"1,680萬","1,298","1,680萬1,298萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/3634GW?breadcrumb=list,翰林天廈邊間３房前後陽台翰林天廈,新北市蘆洲區永樂街,大樓,31.2年,建坪 35.77,主 + 陽33.51,4樓/12樓,3房2廳2衛,有裝潢有景觀前後陽台有 907 人也在關注這間👀,"1,988萬","1,888","1,988萬1,888萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/8040AC?breadcrumb=list,新店稀有電梯兩房達觀鎮B7,新北市新店區達觀路,大樓,26.7年,建坪 21.49,主 + 陽17.36,4樓/19樓,2房1廳1衛,有裝潢有陽台房間皆有窗有 2515 人也在關注這間👀,628萬,598,628萬598萬,
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/6187JU?breadcrumb=list,長興世家寬敞邊間大四房長興世家,新北市蘆洲區長興路,華廈,17.6年,建坪 54.59,主 + 陽34.82,4樓/7樓,4房2廳2衛,有裝潢有景觀前後陽台有 534 人也在關注這間👀,"3,650萬","3,280","3,650萬3,280萬",坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/2429UM?breadcrumb=list,景觀仙境四房車位仙境傳說,新北市新莊區青山路一段,大樓,20.2年,建坪 55.22,主 + 陽34.68,5樓/13樓,4房2廳2衛,有裝潢前後陽台有陽台有 698 人也在關注這間👀,"1,980萬","1,850","1,980萬1,850萬",坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/5344KH?breadcrumb=list,甲山林天廈三房附車位甲山林天廈,新北市汐止區大同路二段,大樓,13.9年,建坪 44.68,主 + 陽26.62,16樓/29樓,3房2廳2衛,有裝潢有景觀有陽台有 356 人也在關注這間👀,"2,890萬","2,890","2,890萬",坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/9518WP?breadcrumb=list,專任波爾多２青年成家波爾多2樂菲莊園,新北市新店區央北二路,大樓,2.4年,建坪 26.29,主 + 陽12.65,3樓/15樓,2房1廳1衛,有景觀有陽台房間皆有窗有 40 人也在關注這間👀,"2,080萬","2,080","2,080萬",坡道平面車位
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/2205JQ?breadcrumb=list,公園二樓寬敞空間,新北市新莊區中港路,公寓,34.9年,建坪 38.34,主 + 陽37.58,2樓/5樓,3房2廳2衛,有裝潢近公園近市場有 671 人也在關注這間👀,"1,698萬","1,488","1,698萬1,488萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/3164UZ?breadcrumb=list,頂溪・網溪國小大空間美寓,新北市永和區竹林路,公寓,51.3年,建坪 37.84,主 + 陽37.84,4樓/4樓,4房2廳1.5衛,有裝潢前後陽台有陽台有 572 人也在關注這間👀,"2,160萬","1,928","2,160萬1,928萬",
2025_11_22 22_45_22,16,https://www.sinyi.com.tw//buy/house/1846WS?breadcrumb=list,潤泰⌂川型格局高樓景觀宅潤泰左岸生活,新北市三重區五谷王北街,大樓,1.2年,建坪 42.82,主 + 陽20.14,14樓/18樓,3房2廳1衛,有裝潢有景觀有陽台有 1464 人也在關注這間👀,"3,150萬","2,988","3,150萬2,988萬",坡道平面車位
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/05642D?breadcrumb=list,捷運靜巷方正採光三房,新北市中和區景平路,公寓,43.8年,建坪 28.11,主 + 陽28.12,4樓/5樓,3房2廳2衛,有裝潢前後陽台有陽台有 32 人也在關注這間👀,"1,538萬","1,538","1,538萬",
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/1333ZY?breadcrumb=list,主推⭐伯爵一代寰宇四房⭐仰德樓,新北市汐止區翠峰街,大樓,43.1年,建坪 49.01,主 + 陽42.25,6樓/14樓,4房2廳2衛,毛胚屋有景觀前後陽台有 58 人也在關注這間👀,"1,470萬","1,470","1,470萬",
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/4516DL?breadcrumb=list,三民高中透天,新北市蘆洲區保和街,透天,58.2年,建坪 22.89,主建物22.89,1-2樓/2樓,6房8廳4衛(含加蓋2房4廳2衛),有裝潢有陽台近公園有 214 人也在關注這間👀,"2,598萬","2,388","2,598萬2,388萬",
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/9020DH?breadcrumb=list,新婚首購公寓三樓,新北市蘆洲區和平路,公寓,46.9年,建坪 20.87,主 + 陽20.87,3樓/4樓,2房2廳1衛,有裝潢有陽台廁所開窗有 382 人也在關注這間👀,"1,198萬","1,098","1,198萬1,098萬",
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/2679VV?breadcrumb=list,★近車站日出印象貴族一房日出印象,新北市汐止區新台五路二段,大樓,30.3年,建坪 16.38,主 + 陽13.08,23樓/25樓,1房1廳1衛,有裝潢有景觀前後陽台有 530 人也在關注這間👀,"1,088萬","1,038","1,088萬1,038萬",
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/7055BN?breadcrumb=list,春天悅灣稀有河景子母車位春天悅灣,新北市淡水區民族路,華廈,17.1年,建坪 79.99,主 + 陽40.02,7樓/7樓,4房2廳2衛,有裝潢有景觀前後陽台有 394 人也在關注這間👀,"3,480萬","3,300","3,480萬3,300萬",坡道平面車位
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/9297ZQ?breadcrumb=list,天生贏家。美麗景觀天生贏家,新北市板橋區民生路二段,大樓/套房,28.3年,建坪 13.97,主建物9.38,10樓/24樓,1房1廳1衛,有裝潢有景觀房間皆有窗有 1683 人也在關注這間👀,"1,180萬","1,088","1,180萬1,088萬",
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/1450LQ?breadcrumb=list,近新台五麥當勞轉角金店面,新北市汐止區水源路一段,店面/單售車位,37.3年,建坪 11,主建物10.5,1樓/5樓,2廳1衛,有裝潢近公園近捷運有 0 人也在關注這間👀,"1,680萬","1,680","1,680萬",
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/95954T?breadcrumb=list,江翠北側～挑高芬蘭極光麗寶北歐莊園-芬...,新北市板橋區華江一路,辦公/大樓,2.9年,建坪 32.62,主 + 陽13.51,14樓/18樓,2房1廳1衛,有裝潢有陽台警衛管理有 1811 人也在關注這間👀,"1,738萬","1,738","1,738萬",坡道平面車位
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/0377DP?breadcrumb=list,凡登精美二房車位歐洲村-凡登,新北市新莊區立信一街,大樓,15.9年,建坪 32.68,主 + 陽17.23,12樓/12樓,2房2廳1衛,有裝潢房間皆有窗警衛管理有 443 人也在關注這間👀,"2,048萬","1,998","2,048萬1,998萬",坡道平面車位
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/5740HU?breadcrumb=list,高樓海景樂高．挑高２房宏普樂高,新北市淡水區新市二路一段,大樓,8.0年,建坪 41.88,主 + 陽17.3,19樓/19樓,2房2廳1衛,有裝潢有景觀有陽台有 846 人也在關注這間👀,"1,198萬","1,198","1,198萬",坡道平面車位
2025_11_22 22_45_38,17,https://www.sinyi.com.tw//buy/house/5180XJ?breadcrumb=list,築禾樂★面中庭採光三房築禾樂,新北市林口區中北一街,華廈,9.9年,建坪 47.68,主 + 陽25.02,7樓/10樓,3房2廳2衛,有景觀前後陽台有陽台有 94 人也在關注這間👀,"1,898萬","1,898","1,898萬",坡道平面車位
