抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/2777PR?breadcrumb=list,近綠園道文山藏美三房車位文山藏美,高雄市鳳山區建國路三段,大樓,8.3年,建坪 30.79,主 + 陽15.17,8樓/15樓,3房2廳1衛,有裝潢有陽台廁所開窗有 865 人也在關注這間👀,1150萬,"1,150",1150萬,坡道機械車位
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/6477KZ?breadcrumb=list,中央公園百坪三面採光商辦,高雄市前金區中華三路,辦公/大樓,34.4年,建坪 118.07,主 + 陽91.47,12樓/12樓,1廳1衛3室,有裝潢有景觀有陽台有 125 人也在關注這間👀,1950萬,"1,950",1950萬,
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/3232NY?breadcrumb=list,富國明華商圈熱鬧金店夏都Ⅰ,高雄市左營區明華一路,店面/大樓,19.0年,建坪 58.99,主 + 陽42.21,1-2樓/15樓,1房2廳2衛,有裝潢有陽台房間皆有窗有 207 人也在關注這間👀,3788萬,"3,788",3788萬,
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/0911SY?breadcrumb=list,鹽埕馥寓公園景觀兩房,高雄市鹽埕區七賢二路,大樓,7.1年,建坪 21.59,主 + 陽14.41,2樓/15樓,2房1廳1衛,有景觀前後陽台有陽台有 516 人也在關注這間👀,828萬,828,828萬,
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/3209ZB?breadcrumb=list,公園前挑高四房庭院宅平車,高雄市楠梓區清平街,華廈,32.9年,建坪 43.98,主建物27.35,1樓/9樓,4房2廳2衛,有裝潢前後陽台有陽台有 969 人也在關注這間👀,999萬,999,999萬,坡道平面車位
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/7717ND?breadcrumb=list,亞灣區高樓邊間三房平車繽海,高雄市苓雅區三多四路,大樓,2.0年,建坪 39.97,主 + 陽22.8,12樓/15樓,3房2廳2衛,有景觀前後陽台有陽台有 900 人也在關注這間👀,1588萬,"1,588",1588萬,坡道平面車位
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/9377UG?breadcrumb=list,近三鐵鬧中取靜美三房博源大街一期,高雄市左營區重政路,華廈,30.3年,建坪 33.56,主 + 陽27.64,8樓/8樓,3房2廳2衛,有裝潢有景觀前後陽台有 121 人也在關注這間👀,858萬,858,858萬,
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/2607FU?breadcrumb=list,低總價雙陽台明亮大三房,高雄市三民區九如一路,公寓,39.4年,建坪 33.39,主 + 陽28.68,5樓/5樓,3房2廳2衛,有裝潢前後陽台有陽台有 1868 人也在關注這間👀,468萬,468,468萬,
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/9321QW?breadcrumb=list,五福路成家電梯兩房兩衛,高雄市新興區五福二路,華廈,46.2年,建坪 21.35,主建物21.35,6樓/7樓,2房1廳2衛,有裝潢有陽台房間皆有窗有 2198 人也在關注這間👀,738萬,738,738萬,
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/6102LM?breadcrumb=list,臻芯如邑｜邊間｜三房平車臻芯如邑,高雄市三民區自立一路,大樓,4.2年,建坪 51.9,主 + 陽25.75,6樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 391 人也在關注這間👀,1798萬,"1,798",1798萬,坡道平面車位
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/7339XB?breadcrumb=list,愛河首排️四房雙平車愛河水悅EF棟,高雄市鼓山區河西一路,大樓,19.2年,建坪 103.77,主 + 陽54.19,8樓/14樓,4房2廳3衛1室,有裝潢有景觀前後陽台有 106 人也在關注這間👀,3700萬,"3,700",3700萬,兩個以上車位
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/3250AF?breadcrumb=list,中崙１樓３房優質美屋中崙國宅第一標,高雄市鳳山區中崙四路,華廈,29.9年,建坪 33.14,主建物21.75,1樓/7樓,3房2廳1衛,有裝潢前後陽台有陽台有 39 人也在關注這間👀,988萬,988,988萬,
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/7962YP?breadcrumb=list,亞灣樹海景觀大3房,高雄市苓雅區四維四路,大樓,31.5年,建坪 46.87,主 + 陽35.64,3樓/12樓,3房2廳2衛,有裝潢前後陽台有陽台有 429 人也在關注這間👀,1380萬,"1,380",1380萬,
2025_11_24 17_34_27,15,https://www.sinyi.com.tw//buy/house/5238RD?breadcrumb=list,巨蛋瑞豐夜市旁四房平移吉利國,高雄市鼓山區裕誠路,大樓,28.8年,建坪 41.54,主 + 陽30.54,12樓/14樓,4房2廳2衛,有裝潢有景觀前後陽台有 143 人也在關注這間👀,1580萬,"1,580",1580萬,坡道機械車位
2025_11_24 17_34_28,15,https://www.sinyi.com.tw//buy/house/5130FW?breadcrumb=list,華人匯Ａ２高樓景觀豪邸華人匯,高雄市鼓山區龍勝路,大樓,10.2年,建坪 142.69,主 + 陽84.71,29樓/38樓,1廳,毛胚屋有景觀前後陽台有 269 人也在關注這間👀,4780萬,"4,780",4780萬,兩個以上車位
2025_11_24 17_34_28,15,https://www.sinyi.com.tw//buy/house/55906F?breadcrumb=list,農十六京典首排大四房平車京城京典,高雄市鼓山區明誠三路,大樓,19.3年,建坪 55.58,主 + 陽35.69,14樓/15樓,4房2廳2衛,有裝潢有景觀前後陽台有 1368 人也在關注這間👀,2480萬,"2,480",2480萬,坡道平面車位
2025_11_24 17_34_28,15,https://www.sinyi.com.tw//buy/house/0160NW?breadcrumb=list,稀有！美術館旁三房車位國城天下,高雄市鼓山區美術館路,大樓,20.3年,建坪 47.19,主 + 陽30.16,3樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 437 人也在關注這間👀,1788萬,"1,788",1788萬,坡道機械車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/1822QZ?breadcrumb=list,愛河首排水悅四房雙車愛河水悅EF棟,高雄市鼓山區河西一路,大樓,19.2年,建坪 108.76,主 + 陽54.35,2樓/14樓,4房2廳3衛,有裝潢有景觀前後陽台有 508 人也在關注這間👀,2999萬,"2,999",2999萬,兩個以上車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/6061KJ?breadcrumb=list,陽明民族學區三房,高雄市三民區義德路,公寓,41.2年,建坪 28.33,主 + 陽24.86,2樓/5樓,3房2廳2衛,有裝潢前後陽台有陽台有 205 人也在關注這間👀,728萬,728,728萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/2222KL?breadcrumb=list,上河城兩房高樓車位上河城,高雄市鳳山區北昌五街,大樓,9.3年,建坪 27,主 + 陽13.9,15樓/15樓,2房2廳1衛,有裝潢有景觀警衛管理有 54 人也在關注這間👀,820萬,820,820萬,坡道機械車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/1436UT?breadcrumb=list,稀有和平路邊間公寓一樓,高雄市苓雅區和平一路,公寓,45.9年,建坪 21.57,主建物21.57,1樓/5樓,1房1廳1.5衛,有裝潢廁所開窗近公園有 2579 人也在關注這間👀,880萬,880,880萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/8955GT?breadcrumb=list,亞灣雙面採光兩房車位華尚Star,高雄市苓雅區四維四路,大樓,4.3年,建坪 32.44,主 + 陽19.52,4樓/15樓,2房2廳1衛,有裝潢前後陽台有陽台有 720 人也在關注這間👀,1198萬,"1,198",1198萬,升降機械車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/9785BN?breadcrumb=list,近三民國小三房,高雄市三民區建國三路,大樓,32.9年,建坪 32.19,主 + 陽24.84,5樓/12樓,3房2廳2衛,有裝潢廁所開窗房間皆有窗有 459 人也在關注這間👀,880萬,880,880萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/0804HP?breadcrumb=list,最上境稀有精美兩房最上境,高雄市鼓山區龍德路,大樓,19.8年,建坪 24.47,主 + 陽17.68,7樓/14樓,2房2廳1衛,有裝潢有陽台警衛管理有 120 人也在關注這間👀,1188萬,"1,188",1188萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/4789NN?breadcrumb=list,輕屋齡質感高樓３＋１平車侑城M+,高雄市左營區民族一路,大樓,6.0年,建坪 68.18,主 + 陽34.85,13樓/24樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 155 人也在關注這間👀,2280萬,"2,280",2280萬,坡道平面車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/5153YW?breadcrumb=list,高鐵山景兩房車位圓禾向青,高雄市左營區重仁路,大樓,5.2年,建坪 28.23,主 + 陽13.22,6樓/15樓,2房1廳1衛,前後陽台有陽台廁所開窗有 63 人也在關注這間👀,1380萬,"1,380",1380萬,坡道機械車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/5156WN?breadcrumb=list,輕奢．霞海高樓景觀宅侑城M+,高雄市左營區民族一路,大樓,6.0年,建坪 47.08,主 + 陽27.42,13樓/24樓,2房2廳2衛,有裝潢有景觀前後陽台有 389 人也在關注這間👀,1680萬,"1,680",1680萬,坡道機械車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/4295VL?breadcrumb=list,瑞豐街收租二樓靜巷公寓,高雄市鼓山區瑞豐街,公寓,46.3年,建坪 25.52,主建物25.52,2樓/5樓,3房2廳2衛,有裝潢前後陽台有陽台有 568 人也在關注這間👀,698萬,698,698萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/3223UF?breadcrumb=list,愛河雄女大三房頂洲建設,高雄市前金區五福三路,大樓,31.8年,建坪 32.5,主 + 陽26.85,10樓/12樓,3房2廳2衛,有裝潢有景觀有陽台有 1046 人也在關注這間👀,830萬,830,830萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/6589JD?breadcrumb=list,寶成中正景觀採光附車位,高雄市苓雅區光華一路,辦公/大樓,33.4年,建坪 57.45,主 + 陽39.6,14樓/25樓,1廳2室,有裝潢有景觀警衛管理有 38 人也在關注這間👀,1398萬,"1,398",1398萬,坡道機械車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/2570BG?breadcrumb=list,⭐鳳山陽台進出溫馨三房,高雄市鳳山區瑞興路,華廈,30.6年,建坪 36.89,主 + 陽29.09,3樓/7樓,3房2廳2衛,有裝潢有景觀有陽台有 3864 人也在關注這間👀,698萬,698,698萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/0693LK?breadcrumb=list,決心處理高鐵頂奢三房平車LeMore站前...,高雄市左營區文府路,大樓,10.6年,建坪 69.58,主 + 陽37.69,6樓/15樓,3房2廳2衛2室,有裝潢有景觀前後陽台有 489 人也在關注這間👀,2888萬,"2,888",2888萬,坡道平面車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/1988KK?breadcrumb=list,✨巨蛋聯上質感兩房平車聯上F1,高雄市左營區立文路,大樓,11.7年,建坪 34.28,主 + 陽16.1,5樓/15樓,2房1廳1衛,有裝潢有陽台警衛管理有 689 人也在關注這間👀,1460萬,"1,460",1460萬,坡道平面車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/8699KJ?breadcrumb=list,鳳山車站成家三房,高雄市鳳山區文化路,華廈,33.7年,建坪 32.88,主 + 陽27.01,2樓/7樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 506 人也在關注這間👀,898萬,898,898萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/5186QT?breadcrumb=list,近美麗島捷運站三房,高雄市新興區復興一路,大樓,43.9年,建坪 34.27,主 + 陽29.52,12樓/12樓,3房2廳2衛,有裝潢廁所開窗警衛管理有 1308 人也在關注這間👀,798萬,798,798萬,
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/1936PZ?breadcrumb=list,晀望山海景觀大戶平車山海永恆,高雄市左營區自勉路,大樓,18.6年,建坪 93.16,主 + 陽53.33,11樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 259 人也在關注這間👀,2688萬,"2,688",2688萬,兩個以上車位
2025_11_24 17_34_41,16,https://www.sinyi.com.tw//buy/house/58999U?breadcrumb=list,鼎山商圈高樓三房美居雙星報喜,高雄市三民區鼎華路,大樓,30.6年,建坪 26.45,主 + 陽20.96,15樓/19樓,3房2廳2衛,有裝潢有景觀房間皆有窗有 1464 人也在關注這間👀,698萬,698,698萬,
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/3567VU?breadcrumb=list,中都‧愛河戀景觀三房車位愛河戀B區,高雄市三民區中和街,大樓,21.0年,建坪 43.31,主 + 陽26.84,9樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 830 人也在關注這間👀,1258萬,"1,258",1258萬,坡道機械車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/1663XK?breadcrumb=list,高大特區精選兩房車位富旺微美居鉑金特...,高雄市楠梓區大學十九街,大樓,1.2年,建坪 26.27,主 + 陽15.46,3樓/15樓,2房1廳1衛,有裝潢前後陽台有陽台有 72 人也在關注這間👀,898萬,898,898萬,坡道機械車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/1264UY?breadcrumb=list,未居住過捷運旁三房平車銳揚天鵝堡,高雄市楠梓區惠正街,大樓,2.6年,建坪 42.81,主 + 陽23.52,3樓/13樓,3房2廳2衛,前後陽台有陽台廁所開窗有 158 人也在關注這間👀,1490萬,"1,490",1490萬,坡道平面車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/9205LH?breadcrumb=list,【本月熱推】高大景觀美宅京城柏克萊,高雄市楠梓區高雄大學路,大樓,4.5年,建坪 46.56,主 + 陽23.7,13樓/15樓,3房2廳2衛,有裝潢有景觀有陽台有 142 人也在關注這間👀,1668萬,"1,668",1668萬,坡道平面車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/3209FG?breadcrumb=list,信義五福學區裝潢巧思２房大悅,高雄市新興區七賢一路,大樓,7.2年,建坪 19.45,主 + 陽12,27樓/29樓,2房1廳1衛,有裝潢有陽台房間皆有窗有 829 人也在關注這間👀,955萬,955,955萬,
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/8608JR?breadcrumb=list,享京城帝王輕奢美宅平車享京城,高雄市左營區富民路,大樓,5.8年,建坪 38.66,主 + 陽16.58,20樓/20樓,2房2廳1衛1室,有裝潢有景觀有陽台有 896 人也在關注這間👀,1898萬,"1,898",1898萬,坡道平面車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/70398C?breadcrumb=list,棋琴１９靚兩房車位棋琴十九重奏,高雄市鳳山區北仁街,大樓,7.2年,建坪 31.11,主 + 陽16.16,8樓/15樓,2房2廳1衛,有裝潢有景觀前後陽台有 951 人也在關注這間👀,898萬,898,898萬,坡道機械車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/7824SP?breadcrumb=list,美術白天鵝裝潢兩房平車美術白天鵝,高雄市鼓山區美術東四路,大樓,2.2年,建坪 37.89,主 + 陽19.99,24樓/24樓,2房2廳2衛,有裝潢有景觀有陽台有 51 人也在關注這間👀,1858萬,"1,858",1858萬,坡道平面車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/4002GU?breadcrumb=list,文山特區．兩房兩衛附車位,高雄市鳳山區文殿街,大樓,1.1年,建坪 36.54,主 + 陽19.51,2樓/13樓,2房2廳2衛,有陽台警衛管理具垃圾處理有 179 人也在關注這間👀,1098萬,"1,098",1098萬,坡道機械車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/4275YQ?breadcrumb=list,都會公園景觀獨立平車美邸水森林,高雄市楠梓區加仁路,大樓,11.6年,建坪 59.52,主 + 陽33.83,12樓/15樓,3房2廳2衛,有裝潢有景觀有陽台有 69 人也在關注這間👀,1980萬,"1,980",1980萬,坡道平面車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/5036FM?breadcrumb=list,仁武莫內花園樹景三房平車莫內花園,高雄市仁武區慈惠八街,大樓,10.6年,建坪 48.89,主 + 陽27.04,7樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 446 人也在關注這間👀,1298萬,"1,298",1298萬,坡道平面車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/3695ZW?breadcrumb=list,文山點Ｃ日系三房平車。C,高雄市鳳山區文殿街,大樓,14.2年,建坪 41.89,主 + 陽21.85,13樓/15樓,3房2廳2衛,有裝潢有景觀有陽台有 187 人也在關注這間👀,1460萬,"1,460",1460萬,坡道平面車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/8729BP?breadcrumb=list,陽光夏威夷一樓住家陽光夏威夷,高雄市三民區大裕路,華廈,31.5年,建坪 29.36,主建物19.66,1樓/8樓,3房2廳2衛,有裝潢警衛管理花園有 39 人也在關注這間👀,1080萬,"1,080",1080萬,
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/8809PS?breadcrumb=list,台積電景觀捷運福懋宅,高雄市楠梓區加昌路,大樓,1.0年,建坪 24.02,主 + 陽15.14,3樓/29樓,1房2廳1衛,有陽台房間皆有窗警衛管理有 284 人也在關注這間👀,850萬,850,850萬,
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/1750AZ?breadcrumb=list,水森林公園視野雙平車水森林,高雄市楠梓區加仁路,大樓,11.6年,建坪 64.93,主 + 陽34.61,8樓/15樓,3房2廳2衛,有裝潢有陽台廁所開窗有 94 人也在關注這間👀,2198萬,"2,198",2198萬,兩個以上車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/4446WT?breadcrumb=list,高鐵商圈高樓採光靚美４房天邑,高雄市左營區民族一路,大樓,27.4年,建坪 39.43,主 + 陽27.94,13樓/14樓,4房2廳2衛,有景觀前後陽台有陽台有 311 人也在關注這間👀,908萬,908,908萬,
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/1106GV?breadcrumb=list,【國城ＭＲＴ】大３房平車國城MRT,高雄市楠梓區加昌路,大樓,10.0年,建坪 56.83,主 + 陽33.76,4樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 225 人也在關注這間👀,1988萬,"1,988",1988萬,坡道平面車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/7165SZ?breadcrumb=list,本業建設頤湖苑澄湖美景,高雄市鳥松區公園路,大樓,5.8年,建坪 135.08,主 + 陽62.73,21樓/24樓,2房2廳2衛,有裝潢有景觀前後陽台有 251 人也在關注這間👀,5320萬,"5,320",5320萬,兩個以上車位
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/0388MH?breadcrumb=list,優詩美第美四房,高雄市大寮區承德街,華廈,29.7年,建坪 45.26,主 + 陽33.48,3樓/6樓,4房2廳2衛,前後陽台有陽台房間皆有窗有 278 人也在關注這間👀,798萬,798,798萬,
2025_11_24 17_34_54,17,https://www.sinyi.com.tw//buy/house/8725JH?breadcrumb=list,【美術館景觀】大五房平車,高雄市鼓山區九如四路,大樓,30.6年,建坪 182.61,主 + 陽98.87,22樓/22樓,5房3廳3.5衛4室,有裝潢前後陽台有陽台有 233 人也在關注這間👀,3880萬,"3,880",3880萬,坡道平面車位
2025_11_24 17_35_05,18,https://www.sinyi.com.tw//buy/house/8911UC?breadcrumb=list,美術海高樓景觀裝潢雙車位美術海,高雄市左營區崇實路,大樓,1.9年,建坪 57.07,主 + 陽29.8,10樓/28樓,3房2廳2衛,有裝潢有景觀前後陽台有 1005 人也在關注這間👀,2688萬,"2,688",2688萬,兩個以上車位
2025_11_24 17_35_05,18,https://www.sinyi.com.tw//buy/house/52789Y?breadcrumb=list,專任【湖畔夏都】典雅美屋,高雄市鳥松區大埤路,大樓,25.9年,建坪 21.59,主 + 陽11.96,4樓/14樓,1房1廳1衛,有裝潢有陽台廁所開窗有 50 人也在關注這間👀,468萬,468,468萬,
2025_11_24 17_35_05,18,https://www.sinyi.com.tw//buy/house/0834QG?breadcrumb=list,【超值好案】左營電梯三房,高雄市左營區果峰街,大樓,40.0年,建坪 32.58,主 + 陽27.87,16樓/18樓,3房2廳2衛,有景觀有陽台房間皆有窗有 135 人也在關注這間👀,498萬,498,498萬,
2025_11_24 17_35_05,18,https://www.sinyi.com.tw//buy/house/7527NN?breadcrumb=list,文橫二路多功能空間,高雄市新興區文橫二路,辦公/華廈,40.5年,建坪 22.39,主建物22.39,-1樓/7樓,2廳1衛(含加蓋1廳),有裝潢近公園近市場有 1091 人也在關注這間👀,680萬,680,680萬,
